ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_bytes,resp_bytes,bytes_ratio,duration,duration_zscore,conn_state_encoded,conn_interval,time_since_last_conn,conn_count_10s,conn_count_60s,conn_count_300s,interval_stddev,burst_score,total_conn_from_ip,hour_of_day,ja3,ja3_frequency,ja3_is_known,ja3_behavior_score,unique_ja3_from_ip,is_known_ip,ip_first_seen_hours_ago,recon_pattern_score,recent_activity_score,recent_docker_event,time_since_container_start,is_attack,attack_phase
1767638409.2339497,172.18.0.10,50121,172.18.0.2,8501,791.7,1732.3,0.4570107758378921,0.049497,1.140092116228384,3,48.84783172607422,48.84783172607422,1,2,3,2323.066244821553,0.0,992,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00041297317207295605,0.05086489334826255,0.15273827298434528,1,9.901989431118338,0,normal
1767638412.8209827,172.18.0.7,46862,172.18.0.2,8501,1060.4,1735.9,0.6108586925993332,0.058433,1.5832445142370404,3,40.790517807006836,40.790517807006836,1,2,3,1835.2958869598194,0.0,1082,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00031292361912776034,0.11963878510306589,0.3660519691210453,0,2.4242565660287663,0,normal
1767638420.039641,172.18.0.12,41493,172.18.0.2,8501,795.4,1733.7,0.4587798302570827,0.035944,0.4679619185610368,3,179.84840655326843,179.84840655326843,1,1,2,2110.479998336963,0.0,979,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00082692033267869,0.12370771358944684,0.34048382548900624,0,8.118041780175531,0,normal
1767638485.2883208,172.18.0.7,55288,172.18.0.2,8501,1080.4,1731.0,0.624108318685795,0.049214,1.12606617910681,3,72.46733808517456,72.46733808517456,1,1,4,1550.1779092694264,0.0,1083,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007839825813951294,0.13612853698611435,0.181744574091009,0,6.0777151716247895,0,normal
1767638503.401116,172.18.0.8,37103,172.18.0.2,8501,1077.6,1746.0,0.6171777393785911,0.046989,1.015722406102715,3,315.8503563404083,315.8503563404083,1,1,1,3290.9596437518207,0.0,1084,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000383360793515532,0.058256131426220555,0.26757108465288526,0,5.212589759977454,0,normal
1767638520.0868087,172.18.0.6,33692,172.18.0.2,8501,792.5,1737.8,0.4560162496796281,0.029983,0.172302551737983,3,337.78916454315186,337.78916454315186,1,1,1,3488.1531571511487,0.0,1072,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008680185564210494,0.2501023983902018,0.32367520635560065,1,3.9822207678574673,0,normal
1767638520.522064,172.18.0.10,55924,172.18.0.2,8501,803.7,1733.0,0.4637663511628145,0.032528,0.2985438368261738,3,111.28811430931091,111.28811430931091,1,1,4,2559.4529564825493,0.0,993,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000586304472994607,0.08355844362452469,0.11593564508251425,0,4.3925419321039385,0,normal
1767638529.1595244,172.18.0.12,50893,172.18.0.2,8501,1069.8,1730.5,0.6181878287034127,0.039409,0.6397959515299119,3,109.11988353729248,109.11988353729248,1,1,3,2920.473616294975,0.0,980,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005778156723254563,0.2645913062515343,0.39635813120550756,0,0.5501722695943804,0,normal
1767638563.4619687,172.18.0.10,47418,172.18.0.2,8501,1082.9,1745.2,0.6205070216403398,0.052242,1.276207771713959,3,42.93990468978882,42.93990468978882,1,2,5,2709.7272297624404,0.0,994,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003008608729837398,0.15740538358393572,0.2826419808667703,1,9.235893931156562,0,normal
1767638567.8649895,172.18.0.11,55970,172.18.0.2,8501,794.5,1741.1,0.4563400719885997,0.046197,0.9764251254128212,3,258.19890451431274,258.19890451431274,1,1,2,2544.839367342506,0.0,1031,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009249582876455757,0.17426745071440128,0.21864877512686448,1,6.0344446301079095,0,normal
1767638574.154058,172.18.0.10,61589,172.18.0.2,8501,1084.2,1743.9,0.6217419809277714,0.008294,-0.9032950892723722,3,10.692089319229126,10.692089319229126,1,3,6,2511.1351985011806,0.0,995,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,5.286746655923735e-05,0.22153180638799877,0.16725207308158802,0,3.611416636729764,0,normal
1767638577.5767202,172.18.0.12,44163,172.18.0.2,8501,800.4,1739.8,0.4600655602106066,0.025646,-0.0427855620083418,3,48.41719579696655,48.41719579696655,1,2,3,3041.8701347575657,0.0,981,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00023970984684603801,0.11682093895597692,0.211931978654743,1,2.3504959452302447,0,normal
1767638610.5057654,172.18.0.9,33549,172.18.0.2,8501,804.3,1737.6,0.4628709571443636,0.030638,0.2047900604417628,3,230.45934653282166,230.45934653282166,1,1,2,2871.3591899181465,0.0,1037,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000979245010905657,0.18216150746814938,0.13363299933753434,1,7.569933797482618,0,normal
1767638623.273822,172.18.0.7,46976,172.18.0.2,8501,1065.7,1735.6,0.6140273223148709,0.057087,1.5164816373864867,3,137.98550128936768,137.98550128936768,1,1,5,3452.2835923892285,0.0,1084,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000809248887889095,0.01888585488247243,0.1532841104277186,1,5.8380244157455685,0,normal
1767638629.9019895,172.18.0.11,37684,172.18.0.2,8501,797.7,1748.5,0.4562426930217898,0.057507,1.5373207761965486,3,62.03699994087219,62.03699994087219,1,1,2,3173.2382786437934,0.0,1032,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008646597472529544,0.0397146272998243,0.1469570220354576,1,4.652174828847232,0,normal
1767638640.5651674,172.18.0.11,52272,172.18.0.2,8501,1095.2,1749.1,0.6261319505580588,0.034653,0.4039181464872026,3,10.663177967071533,10.663177967071533,1,2,3,2069.886886200015,0.0,1033,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00044381257990070853,0.05927634192851474,0.36958344753530803,0,4.80562674135986,0,normal
1767638668.3047786,172.18.0.10,47036,172.18.0.2,8501,796.2,1732.5,0.4595851631186693,0.031609,0.2529394565072734,3,94.15072059631348,94.15072059631348,1,1,5,3461.2522551970596,0.0,996,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006764849779027694,0.05033402230733489,0.23488544746693177,0,8.969895022947615,0,normal
1767638680.5154836,172.18.0.11,52849,172.18.0.2,8501,805.8,1733.9,0.464717211893762,0.015668,-0.5376015308774938,3,39.950316190719604,39.950316190719604,1,3,4,2559.973605546259,0.0,1034,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002346642084755126,0.045632303857254176,0.23647544356909314,1,5.557001116203048,0,normal
1767638683.390864,172.18.0.8,42144,172.18.0.2,8501,805.8,1743.9,0.4620784047357249,0.02639,-0.0058764956968121,3,179.98974800109863,179.98974800109863,1,1,2,1536.7277965619196,0.0,1085,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004987682562254584,0.2682626460048986,0.24993612669436788,1,1.9818625416385331,0,normal
1767638711.7036042,172.18.0.6,56820,172.18.0.2,8501,1093.7,1734.8,0.6304324176983389,0.010063,-0.8155890310285842,3,191.61679553985596,191.61679553985596,1,1,2,2145.7645235847917,0.0,1073,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009526109212394959,0.24440333027513164,0.26161486998731687,1,4.9496237184683824,0,normal
1767638717.3671439,172.18.0.6,42076,172.18.0.2,8501,1068.1,1746.6,0.6115154473446325,0.055632,1.444338832013027,3,5.66353964805603,5.66353964805603,2,2,3,1799.937484894289,0.0,1074,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,9.446114195505762e-05,0.20898836546188107,0.15770314401807806,1,5.183567123001276,0,normal
1767638783.6912513,172.18.0.9,56413,172.18.0.2,8501,805.8,1730.5,0.465653851683157,0.032892,0.316592579643076,3,173.18548583984375,173.18548583984375,1,1,2,2315.4159452593667,0.0,1038,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000782909588246518,0.2200327302940793,0.3056793320793885,1,1.2944753026649405,0,normal
1767638795.7041566,172.18.0.6,56187,172.18.0.2,8501,797.8,1747.2,0.4565961788820107,0.02342,-0.1531652838408474,3,78.33701276779175,78.33701276779175,1,1,4,1702.763941200563,0.0,1075,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00036248384601768845,0.262382636860118,0.297731481162992,0,5.749254920612818,0,normal
1767638801.6090894,172.18.0.9,33419,172.18.0.2,8501,1068.5,1734.2,0.6161300954050365,0.047172,1.024781660256101,3,17.917838096618652,17.917838096618652,1,2,3,3372.070738153532,0.0,1039,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007580231420791378,0.1814763123942152,0.20087907906363128,1,3.2764616193074305,0,normal
1767638802.269829,172.18.0.5,47499,172.18.0.2,8501,1065.6,1742.1,0.6116561866449833,0.062977,1.8086132519517784,3,430.55419540405273,430.55419540405273,1,1,1,2296.775054850375,0.0,1029,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008171768389352974,0.2801094069592705,0.1682349125136095,0,4.356771721094723,0,normal
1767638802.3725722,172.18.0.6,46723,172.18.0.2,8501,801.8,1749.2,0.4583940178398558,0.032571,0.3006695322959332,3,6.668415546417236,6.668415546417236,2,2,5,2187.884605920749,0.0,1076,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00037834425002523063,0.02190918075101207,0.2306166507578818,0,9.306079538678798,0,normal
1767638802.6097267,172.18.0.9,36134,172.18.0.2,8501,1063.4,1730.8,0.614397376004997,0.062617,1.7907336211488947,3,1.0006372928619385,1.0006372928619385,2,3,4,2313.701623746995,0.0,1040,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00075275923978653,0.1436521641870801,0.3590950639192293,0,6.614105733157643,0,normal
1767638803.862529,172.18.0.10,41080,172.18.0.2,8501,1071.8,1746.8,0.6135746379864006,0.042274,0.7818708729927603,3,135.55775046348572,135.55775046348572,1,1,5,3037.812479500502,0.0,997,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006332782743991146,0.23939184663031296,0.28270057539414656,0,4.635591321145188,0,normal
1767638806.5348835,172.18.0.7,32975,172.18.0.2,8501,792.8,1741.7,0.4552132930201241,0.025626,-0.0437836441205088,3,183.26106142997742,183.26106142997742,1,1,2,1859.4688408335437,0.0,1085,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007835583417492335,0.011633564231294757,0.2162333282639024,1,8.35409568509907,0,normal
1767638819.1044233,172.18.0.10,58873,172.18.0.2,8501,800.1,1731.2,0.4621644075628119,0.068427,2.0789136687658343,3,15.241894245147705,15.241894245147705,1,2,6,3387.896609223503,0.0,998,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005973361142084373,0.14819308964626102,0.298725980586322,0,8.185455933866912,0,normal
1767638826.19333,172.18.0.6,46491,172.18.0.2,8501,804.1,1738.7,0.4624566564945641,0.052091,1.2687589529312115,3,23.82075786590576,23.82075786590576,1,3,5,1834.1545222244945,0.0,1077,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006646522949390136,0.25898047383561035,0.3754528186761288,0,9.826503768650552,0,normal
1767638875.8053722,172.18.0.9,64456,172.18.0.2,8501,1068.9,1747.2,0.6117928645635888,0.056304,1.477656824867705,3,73.195645570755,73.195645570755,1,1,5,1816.34125582989,0.0,1041,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.7139985450423e-05,0.16037255189803276,0.2146698005444712,1,9.949597318295005,0,normal
1767638880.5976808,172.18.0.11,61794,172.18.0.2,8501,1089.0,1743.0,0.6247787059447057,0.022051,-0.2210769058597269,3,200.08219718933105,200.08219718933105,1,1,4,2437.0774958750153,0.0,1035,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009015055574911508,0.178143593775808,0.2316900321575311,1,4.887273198241105,0,normal
1767638927.9582858,172.18.0.10,64825,172.18.0.2,8501,1089.5,1730.1,0.6297315218693601,0.015001,-0.5707165891233861,3,108.85386252403259,108.85386252403259,1,1,4,2610.562996932987,0.0,999,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009369132830725105,0.08424127942146212,0.3308440148597884,1,7.268815593369437,0,normal
1767638930.0702884,172.18.0.5,52613,172.18.0.2,8501,791.1,1749.7,0.4521465447700349,0.054363,1.3814188970331833,3,127.80045938491821,127.80045938491821,1,1,2,2913.6891046882365,0.0,1030,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003517304348843186,0.21562337069147122,0.23777743236613252,0,3.7291979916833546,0,normal
1767638942.40742,172.18.0.8,36497,172.18.0.2,8501,797.1,1747.0,0.4562484501907501,0.047551,1.0435699052050962,3,259.0165560245514,259.0165560245514,1,1,2,2296.625724884411,0.0,1086,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006001673092023731,0.2394259014377764,0.2762208300958216,1,8.368692537021257,0,normal
1767638952.8272054,172.18.0.6,58957,172.18.0.2,8501,797.6,1745.0,0.4570608886577504,0.065167,1.9171972582909609,3,126.63387537002563,126.63387537002563,1,1,6,3154.7646139980898,0.0,1078,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006610542008149696,0.1477803704375412,0.13540930043933222,1,7.7884634123070695,0,normal
1767638964.9784997,172.18.0.10,43562,172.18.0.2,8501,807.1,1742.0,0.4633075262205477,0.042717,0.8038201549275624,3,37.02021384239197,37.02021384239197,1,2,5,3203.785790554198,0.0,1000,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007921673026775027,0.019833909676093154,0.14449313923354815,0,1.872517112803807,0,normal
1767638965.8372312,172.18.0.7,41123,172.18.0.2,8501,800.6,1742.7,0.4594261765970444,0.022387,-0.2044004352438849,3,159.3023476600647,159.3023476600647,1,1,2,2088.0742256822346,0.0,1086,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,5.96701838747431e-05,0.1389688411475715,0.3740874454183031,1,5.667892919358055,0,normal
1767638981.791149,172.18.0.9,50163,172.18.0.2,8501,794.0,1746.2,0.4546834703091637,0.029464,0.1465733919996608,3,105.98577666282654,105.98577666282654,1,1,5,2016.1301912965973,0.0,1042,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006981713763399526,0.042675160671283636,0.21763750558716058,0,4.321878627537826,0,normal
1767638984.1175532,172.18.0.11,56708,172.18.0.2,8501,1097.7,1733.7,0.6331410430967918,0.016914,-0.4758109453416031,3,103.5198724269867,103.5198724269867,1,1,2,2641.5831683702295,0.0,1036,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009845767383307468,0.0678482699486587,0.3458211084456184,0,8.807085170511646,0,normal
1767638984.8095558,172.18.0.12,52598,172.18.0.2,8501,1061.2,1737.8,0.61067991071616,0.023623,-0.1431098767779493,3,407.23283553123474,407.23283553123474,1,1,1,3284.875237989527,0.0,982,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003181919580985317,0.2557457917348737,0.12080963450782016,0,8.965877191701038,0,normal
1767638993.4678202,172.18.0.6,55208,172.18.0.2,8501,796.9,1744.8,0.4567135112410078,0.04905,1.1179222070630244,3,40.6406147480011,40.6406147480011,1,2,7,1662.3583474544148,0.0,1079,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005994594130838685,0.11344342129651222,0.1916189190355,1,1.4037838487017882,0,normal
1767638995.129055,172.18.0.11,53764,172.18.0.2,8501,1082.0,1743.6,0.6205281639387586,0.012795,-0.6800926517172186,3,11.011501789093018,11.011501789093018,1,2,3,2761.27221855822,0.0,1037,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00011410606893917374,0.0999081491965419,0.3084790230475939,0,4.633966065497279,0,normal
1767639012.2623484,172.18.0.5,61254,172.18.0.2,8501,803.2,1738.3,0.4620609346181906,0.009617,-0.8377220852765553,3,82.1920599937439,82.1920599937439,1,1,3,1987.9010817433398,0.0,1031,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004613745304345477,0.1945050566453262,0.1475084189171042,0,2.289584098035749,0,normal
1767639014.8297603,172.18.0.9,40988,172.18.0.2,8501,799.6,1742.1,0.4589979439970032,0.031159,0.2306245522033795,3,33.03861141204834,33.03861141204834,1,2,6,3240.845458405247,0.0,1043,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000859305638177082,0.25062487760972163,0.12375547778853396,1,7.445351410105497,0,normal
1767639030.198116,172.18.0.8,51535,172.18.0.2,8501,793.2,1740.8,0.4556407092754678,0.062214,1.7707876515771082,3,87.790696144104,87.790696144104,1,1,2,2743.850379640453,0.0,1087,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,5.063027536564191e-05,0.029210830161969147,0.21425486568050645,1,2.024612150044491,0,normal
1767639033.349054,172.18.0.5,47422,172.18.0.2,8501,796.0,1741.0,0.3137564052029957,0.033108,1.648433942447317,3,21.086705684661865,21.086705684661865,1,2,4,2847.314039217087,0.0,1032,19,304734bb1c086c3453b387400cf83f11,80,0,0.5,1,1,9.436977631979518,0.0,0.1428571428571428,1,0.3490540981292724,0,normal
1767639036.033634,172.18.0.5,45040,172.18.0.2,8501,1070.0,1741.0,0.3806474564212024,0.025643,1.0264389508325098,3,2.684579849243164,2.684579849243164,2,3,5,2847.314039217087,1.0,1033,19,304734bb1c086c3453b387400cf83f11,80,0,0.5,1,1,9.437723348604308,0.7,0.2857142857142857,1,3.0336339473724365,0,normal
1767639041.6797366,172.18.0.9,33239,172.18.0.2,8501,1094.0,1746.9,0.6262203756972141,0.011797,-0.7296106834677906,3,26.849976301193237,26.849976301193237,1,3,7,3219.34857323044,0.0,1044,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00026946493191822154,0.025032863312237353,0.12103803629734766,0,3.5177540890386423,0,normal
1767639047.4754324,172.18.0.12,62070,172.18.0.2,8501,805.9,1732.9,0.4650214912877149,0.068869,2.100798498153919,3,62.665876626968384,62.665876626968384,1,1,2,3380.0445882172085,0.0,983,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006039724685485912,0.08538585480183088,0.15148270916385098,0,3.127790762738659,0,normal
1767639064.740095,172.18.0.6,36768,172.18.0.2,8501,790.8,1733.0,0.4563136190982536,0.059852,1.6536465597708343,3,71.27227473258972,71.27227473258972,1,1,6,2873.3845484109047,0.0,1080,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.057414101660897e-05,0.18387719983432044,0.3874646615781364,1,9.20918925096707,0,normal
1767639076.1272721,172.18.0.7,40779,172.18.0.2,8501,1087.8,1749.2,0.6218650938593524,0.054862,1.4061353937359957,3,110.29004096984863,110.29004096984863,1,1,3,2980.29708439193,0.0,1087,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009224514046802363,0.02361883017619464,0.35001176038120385,1,4.715476809055954,0,normal
1767639089.7284584,172.18.0.6,54649,172.18.0.2,8501,1066.2,1740.7,0.6124841384517314,0.052858,1.3067481175701303,3,24.98836350440979,24.98836350440979,1,2,7,3075.010711670954,0.0,1081,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000988897063200507,0.040011256205032215,0.3031706841802171,1,6.991362612375544,0,normal
1767639091.1595614,172.18.0.9,48618,172.18.0.2,8501,804.8,1745.9,0.460940715246675,0.069013,2.107949616382357,3,49.47982478141785,49.47982478141785,1,2,7,2575.641717709349,0.0,1045,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005175892846118391,0.12424364236112058,0.11714839557556897,0,7.835533631978114,0,normal
1767639110.8422008,172.18.0.11,35747,172.18.0.2,8501,1065.8,1730.6,0.6158255976798409,0.064708,1.89443518304105,3,115.71314573287964,115.71314573287964,1,1,4,3424.438079646026,0.0,1038,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00010291385828110256,0.281715253248678,0.3035118066503665,0,8.012658029175675,0,normal
1767639115.4563546,172.18.0.10,53359,172.18.0.2,8501,1098.3,1734.6,0.633174359784064,0.058253,1.5743396951194515,3,150.4778549671173,150.4778549671173,1,1,4,3428.705186312227,0.0,1001,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006713914762357229,0.1918916274225875,0.33458704988354476,0,2.1234214894399934,0,normal
1767639127.4873986,172.18.0.7,41803,172.18.0.2,8501,791.6,1740.8,0.4547243028780531,0.019338,-0.3556163540455668,3,51.36012649536133,51.36012649536133,1,2,3,1763.7573162211402,0.0,1088,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00041522936818548094,0.20459270737799104,0.2317819896318682,0,2.4362163980473848,0,normal
1767639140.4469914,172.18.0.9,65460,172.18.0.2,8501,1075.8,1736.6,0.6194676068310672,0.022857,-0.1810691156456962,3,49.28743004798889,49.28743004798889,1,2,6,2719.9329855876285,0.0,1046,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,8.202326571636887e-06,0.1479573861126701,0.2711730009058207,0,5.869031826194319,0,normal
1767639153.8735578,172.18.0.5,38706,172.18.0.2,8501,809.8,1738.7,0.4657450404671987,0.010204,-0.808617553030589,3,117.83992385864258,117.83992385864258,1,1,5,3340.870214552774,0.0,1034,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002791170031249248,0.12133033940012067,0.30474738971942367,1,5.148085927112667,0,normal
1767639168.5586267,172.18.0.5,41626,172.18.0.2,8501,1063.8,1732.6,0.6140033669508967,0.016712,-0.4858370994072653,3,14.685068845748901,14.685068845748901,1,2,6,2530.940730432565,0.0,1035,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006020045769183337,0.17575829975249066,0.33308071567581266,1,6.738532576317474,0,normal
1767639179.6999793,172.18.0.6,35781,172.18.0.2,8501,793.8,1747.5,0.4542418813817615,0.027759,0.0620336942217455,3,89.97152090072632,89.97152090072632,1,1,5,1764.004469048211,0.0,1082,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.156544044196389e-05,0.2924444859688083,0.11637263543299634,1,5.430651116279989,0,normal
1767639182.3930194,172.18.0.8,40113,172.18.0.2,8501,1089.5,1746.6,0.6237576855434696,0.026628,0.0059243072596596,3,152.19490337371826,152.19490337371826,1,1,3,1580.0368712983109,0.0,1088,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007148704689364979,0.18605136766424923,0.16263093354948205,1,7.426549451656609,0,normal
1767639184.937148,172.18.0.7,56347,172.18.0.2,8501,798.0,1733.5,0.4603303583331191,0.067298,2.0229096091509318,3,57.44974946975708,57.44974946975708,1,2,4,1684.398551960267,0.0,1089,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00099943434765086,0.014348920283682232,0.3345080610462273,0,2.3599691195248553,0,normal
1767639188.2356098,172.18.0.11,62420,172.18.0.2,8501,804.8,1732.4,0.4645577227301814,0.017725,-0.4356062791453648,3,77.39340901374817,77.39340901374817,1,1,4,2559.716713003461,0.0,1039,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007934511292727359,0.02420984207556154,0.3873918402805867,0,7.740483000834971,0,normal
1767639206.6065817,172.18.0.10,51228,172.18.0.2,8501,1073.4,1749.7,0.6134802589784051,0.049958,1.1629380746016535,3,91.15022706985474,91.15022706985474,1,1,4,2161.4019941580823,0.0,1002,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000836191464022543,0.07270419456648504,0.22761682113045273,1,8.937137480049387,0,normal
1767639208.029321,172.18.0.5,56679,172.18.0.2,8501,791.8,1731.2,0.4573691210466946,0.026451,-0.0028432953299268,3,39.47069430351257,39.47069430351257,1,3,7,2528.6131050531303,0.0,1036,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005270874264127111,0.1500020927581808,0.22791861060541913,0,5.854468647806994,0,normal
1767639215.5958025,172.18.0.5,51140,172.18.0.2,8501,803.3,1734.0,0.4632620391723061,0.043796,0.857346363630216,3,7.566481590270996,7.566481590270996,2,3,8,2128.545487598378,0.0,1037,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00020925018525494543,0.24699731607477732,0.10131398349665413,1,9.64004004084758,0,normal
1767639223.1670227,172.18.0.8,43719,172.18.0.2,8501,1096.4,1746.9,0.6276148096180858,0.025652,-0.0424778591381927,3,40.77400326728821,40.77400326728821,1,2,4,2446.4546383880374,0.0,1089,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005926287751516053,0.1597369502998678,0.22997890860430945,0,7.243231601773616,0,normal
1767639232.672616,172.18.0.10,61449,172.18.0.2,8501,809.9,1730.8,0.4679700863026234,0.046127,0.9729485643912492,3,26.0660343170166,26.0660343170166,1,2,4,3247.4847749060173,0.0,1003,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00022286770581753036,0.2774922057738967,0.12771550886906677,1,7.763644509259733,0,normal
1767639272.2072396,172.18.0.11,34105,172.18.0.2,8501,793.6,1731.6,0.458320853053602,0.054028,1.3647741360884844,3,83.97162985801697,83.97162985801697,1,1,5,2027.0140810649536,0.0,1040,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003155327954834677,0.06042549547204037,0.11588854511687947,0,8.279073795789154,0,normal
1767639321.325363,172.18.0.11,52455,172.18.0.2,8501,1074.3,1749.8,0.6139432981670015,0.036473,0.4941805511927052,3,49.118123292922974,49.118123292922974,1,2,4,3224.9605655209057,0.0,1041,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003111322840455698,0.2177592890190644,0.35294008700276847,0,3.0944160067077626,0,normal
1767639331.4302227,172.18.0.9,38120,172.18.0.2,8501,801.9,1732.3,0.4628864049576675,0.033543,0.3488627333609966,3,190.98323130607605,190.98323130607605,1,1,4,3083.1603569468325,0.0,1047,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007994542550986783,0.13376257431881836,0.35768134284578823,1,2.838794566959181,0,normal
1767639388.2154434,172.18.0.12,53126,172.18.0.2,8501,800.8,1731.5,0.4624785150911553,0.020237,-0.3110091430947374,3,340.7400109767914,340.7400109767914,1,1,1,3077.928451391719,0.0,984,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.982704064379232e-05,0.2639004652701141,0.2635267741387783,1,2.74174872320148,0,normal
1767639390.089982,172.18.0.9,33616,172.18.0.2,8501,1066.5,1733.2,0.6153293064687962,0.010423,-0.7977550123654273,3,58.659759283065796,58.659759283065796,1,2,4,3258.7011169650705,0.0,1048,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007555068381707011,0.17719605450240764,0.32935659108129045,1,4.089152714514151,0,normal
1767639397.0390651,172.18.0.12,40715,172.18.0.2,8501,1063.9,1732.5,0.6140780919534564,0.017056,-0.4688034496069908,3,8.82362174987793,8.82362174987793,2,2,2,2458.8258299419776,0.0,985,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007391179200841555,0.029353880115466288,0.23056037011739797,0,1.665812918206943,0,normal
1767639428.6957326,172.18.0.6,55171,172.18.0.2,8501,1080.0,1741.4,0.6202183094139243,0.053624,1.3447808052845673,3,248.99575328826904,248.99575328826904,1,1,2,2003.6827577837264,0.0,1083,18,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009441668487229422,0.18805965606363745,0.3586157283762429,1,1.155094000047245,0,normal
