id.orig_h,window_start,window_end,attack_phase_nunique,is_attack_count,is_attack_ratio,is_attack_any,is_attack_majority,is_attack
172.18.0.9,1767555056.403881,1767555071.403881,1,0,0.0,0,0,0
172.18.0.9,1767555061.403881,1767555076.403881,1,0,0.0,0,0,0
172.18.0.9,1767555151.403881,1767555166.403881,1,0,0.0,0,0,0
172.18.0.9,1767555156.403881,1767555171.403881,1,0,0.0,0,0,0
172.18.0.9,1767555161.403881,1767555176.403881,1,0,0.0,0,0,0
172.18.0.9,1767555176.403881,1767555191.403881,1,0,0.0,0,0,0
172.18.0.9,1767555181.403881,1767555196.403881,1,0,0.0,0,0,0
172.18.0.9,1767555186.403881,1767555201.403881,1,0,0.0,0,0,0
172.18.0.9,1767555291.403881,1767555306.403881,1,0,0.0,0,0,0
172.18.0.9,1767555296.403881,1767555311.403881,1,0,0.0,0,0,0
172.18.0.9,1767555301.403881,1767555316.403881,1,0,0.0,0,0,0
172.18.0.9,1767555551.403881,1767555566.403881,1,0,0.0,0,0,0
172.18.0.9,1767555556.403881,1767555571.403881,1,0,0.0,0,0,0
172.18.0.9,1767555561.403881,1767555576.403881,1,0,0.0,0,0,0
172.18.0.9,1767555576.403881,1767555591.403881,1,0,0.0,0,0,0
172.18.0.9,1767555581.403881,1767555596.403881,1,0,0.0,0,0,0
172.18.0.9,1767555586.403881,1767555601.403881,1,0,0.0,0,0,0
172.18.0.9,1767555661.403881,1767555676.403881,1,0,0.0,0,0,0
172.18.0.9,1767555666.403881,1767555681.403881,1,0,0.0,0,0,0
172.18.0.9,1767555671.403881,1767555686.403881,1,0,0.0,0,0,0
172.18.0.9,1767555946.403881,1767555961.403881,1,0,0.0,0,0,0
172.18.0.9,1767555951.403881,1767555966.403881,1,0,0.0,0,0,0
172.18.0.9,1767555956.403881,1767555971.403881,1,0,0.0,0,0,0
172.18.0.9,1767556106.403881,1767556121.403881,1,0,0.0,0,0,0
172.18.0.9,1767556111.403881,1767556126.403881,1,0,0.0,0,0,0
172.18.0.9,1767556116.403881,1767556131.403881,1,0,0.0,0,0,0
172.18.0.9,1767556156.403881,1767556171.403881,1,0,0.0,0,0,0
172.18.0.9,1767556161.403881,1767556176.403881,1,0,0.0,0,0,0
172.18.0.9,1767556166.403881,1767556181.403881,1,0,0.0,0,0,0
172.18.0.9,1767556246.403881,1767556261.403881,1,0,0.0,0,0,0
172.18.0.9,1767556251.403881,1767556266.403881,1,0,0.0,0,0,0
172.18.0.9,1767556256.403881,1767556271.403881,1,0,0.0,0,0,0
172.18.0.9,1767556561.403881,1767556576.403881,1,0,0.0,0,0,0
172.18.0.9,1767556566.403881,1767556581.403881,1,0,0.0,0,0,0
172.18.0.9,1767556571.403881,1767556586.403881,1,0,0.0,0,0,0
172.18.0.9,1767556766.403881,1767556781.403881,1,0,0.0,0,0,0
172.18.0.9,1767556771.403881,1767556786.403881,1,0,0.0,0,0,0
172.18.0.9,1767556776.403881,1767556791.403881,1,0,0.0,0,0,0
172.18.0.9,1767556801.403881,1767556816.403881,1,0,0.0,0,0,0
172.18.0.9,1767556806.403881,1767556821.403881,1,0,0.0,0,0,0
172.18.0.9,1767556811.403881,1767556826.403881,1,0,0.0,0,0,0
172.18.0.9,1767556946.403881,1767556961.403881,1,0,0.0,0,0,0
172.18.0.9,1767556951.403881,1767556966.403881,1,0,0.0,0,0,0
172.18.0.9,1767556956.403881,1767556971.403881,1,0,0.0,0,0,0
172.18.0.9,1767557206.403881,1767557221.403881,1,0,0.0,0,0,0
172.18.0.9,1767557211.403881,1767557226.403881,1,0,0.0,0,0,0
172.18.0.9,1767557216.403881,1767557231.403881,1,0,0.0,0,0,0
172.18.0.9,1767557346.403881,1767557361.403881,1,0,0.0,0,0,0
172.18.0.9,1767557351.403881,1767557366.403881,1,0,0.0,0,0,0
172.18.0.9,1767557356.403881,1767557371.403881,1,0,0.0,0,0,0
172.18.0.9,1767557376.403881,1767557391.403881,1,0,0.0,0,0,0
172.18.0.9,1767557381.403881,1767557396.403881,1,0,0.0,0,0,0
172.18.0.9,1767557386.403881,1767557401.403881,1,0,0.0,0,0,0
172.18.0.9,1767557471.403881,1767557486.403881,1,0,0.0,0,0,0
172.18.0.9,1767557476.403881,1767557491.403881,1,0,0.0,0,0,0
172.18.0.9,1767557481.403881,1767557496.403881,1,0,0.0,0,0,0
172.18.0.9,1767557621.403881,1767557636.403881,1,0,0.0,0,0,0
172.18.0.9,1767557626.403881,1767557641.403881,1,0,0.0,0,0,0
172.18.0.9,1767557631.403881,1767557646.403881,1,0,0.0,0,0,0
172.18.0.9,1767557791.403881,1767557806.403881,1,0,0.0,0,0,0
172.18.0.9,1767557796.403881,1767557811.403881,1,0,0.0,0,0,0
172.18.0.9,1767557801.403881,1767557816.403881,1,0,0.0,0,0,0
172.18.0.9,1767557826.403881,1767557841.403881,1,0,0.0,0,0,0
172.18.0.9,1767557831.403881,1767557846.403881,1,0,0.0,0,0,0
172.18.0.9,1767557836.403881,1767557851.403881,1,0,0.0,0,0,0
172.18.0.9,1767558066.403881,1767558081.403881,1,0,0.0,0,0,0
172.18.0.9,1767558071.403881,1767558086.403881,1,0,0.0,0,0,0
172.18.0.9,1767558076.403881,1767558091.403881,1,0,0.0,0,0,0
172.18.0.9,1767558181.403881,1767558196.403881,1,0,0.0,0,0,0
172.18.0.9,1767558186.403881,1767558201.403881,1,0,0.0,0,0,0
172.18.0.9,1767558191.403881,1767558206.403881,1,0,0.0,0,0,0
172.18.0.9,1767558266.403881,1767558281.403881,1,0,0.0,0,0,0
172.18.0.9,1767558271.403881,1767558286.403881,1,0,0.0,0,0,0
172.18.0.9,1767558276.403881,1767558291.403881,1,0,0.0,0,0,0
172.18.0.9,1767558441.403881,1767558456.403881,1,0,0.0,0,0,0
172.18.0.9,1767558446.403881,1767558461.403881,1,0,0.0,0,0,0
172.18.0.9,1767558451.403881,1767558466.403881,1,0,0.0,0,0,0
172.18.0.9,1767558576.403881,1767558591.403881,1,0,0.0,0,0,0
172.18.0.9,1767558581.403881,1767558596.403881,1,0,0.0,0,0,0
172.18.0.9,1767558586.403881,1767558601.403881,1,0,0.0,0,0,0
172.18.0.9,1767558616.403881,1767558631.403881,1,0,0.0,0,0,0
172.18.0.9,1767558621.403881,1767558636.403881,1,0,0.0,0,0,0
172.18.0.9,1767558626.403881,1767558641.403881,1,0,0.0,0,0,0
172.18.0.9,1767558646.403881,1767558661.403881,1,0,0.0,0,0,0
172.18.0.9,1767558651.403881,1767558666.403881,1,0,0.0,0,0,0
172.18.0.9,1767558656.403881,1767558671.403881,1,0,0.0,0,0,0
172.18.0.9,1767559001.403881,1767559016.403881,1,0,0.0,0,0,0
172.18.0.9,1767559006.403881,1767559021.403881,1,0,0.0,0,0,0
172.18.0.9,1767559011.403881,1767559026.403881,1,0,0.0,0,0,0
172.18.0.9,1767559276.403881,1767559291.403881,1,0,0.0,0,0,0
172.18.0.9,1767559281.403881,1767559296.403881,1,0,0.0,0,0,0
172.18.0.9,1767559286.403881,1767559301.403881,1,0,0.0,0,0,0
172.18.0.9,1767559456.403881,1767559471.403881,1,0,0.0,0,0,0
172.18.0.9,1767559461.403881,1767559476.403881,1,0,0.0,0,0,0
172.18.0.9,1767559466.403881,1767559481.403881,1,0,0.0,0,0,0
172.18.0.9,1767559626.403881,1767559641.403881,1,0,0.0,0,0,0
172.18.0.9,1767559631.403881,1767559646.403881,1,0,0.0,0,0,0
172.18.0.9,1767559636.403881,1767559651.403881,1,0,0.0,0,0,0
172.18.0.9,1767559796.403881,1767559811.403881,1,0,0.0,0,0,0
172.18.0.9,1767559801.403881,1767559816.403881,1,0,0.0,0,0,0
172.18.0.9,1767559806.403881,1767559821.403881,1,0,0.0,0,0,0
172.18.0.9,1767559921.403881,1767559936.403881,1,0,0.0,0,0,0
172.18.0.9,1767559926.403881,1767559941.403881,1,0,0.0,0,0,0
172.18.0.9,1767559931.403881,1767559946.403881,1,0,0.0,0,0,0
172.18.0.9,1767559996.403881,1767560011.403881,1,0,0.0,0,0,0
172.18.0.9,1767560001.403881,1767560016.403881,1,0,0.0,0,0,0
172.18.0.9,1767560006.403881,1767560021.403881,1,0,0.0,0,0,0
172.18.0.9,1767560421.403881,1767560436.403881,1,0,0.0,0,0,0
172.18.0.9,1767560426.403881,1767560441.403881,1,0,0.0,0,0,0
172.18.0.9,1767560431.403881,1767560446.403881,1,0,0.0,0,0,0
172.18.0.9,1767560461.403881,1767560476.403881,1,0,0.0,0,0,0
172.18.0.9,1767560466.403881,1767560481.403881,1,0,0.0,0,0,0
172.18.0.9,1767560471.403881,1767560486.403881,1,0,0.0,0,0,0
172.18.0.9,1767560551.403881,1767560566.403881,1,0,0.0,0,0,0
172.18.0.9,1767560556.403881,1767560571.403881,1,0,0.0,0,0,0
172.18.0.9,1767560561.403881,1767560576.403881,1,0,0.0,0,0,0
172.18.0.9,1767560926.403881,1767560941.403881,1,0,0.0,0,0,0
172.18.0.9,1767560931.403881,1767560946.403881,1,0,0.0,0,0,0
172.18.0.9,1767560936.403881,1767560951.403881,1,0,0.0,0,0,0
172.18.0.9,1767561131.403881,1767561146.403881,1,0,0.0,0,0,0
172.18.0.9,1767561136.403881,1767561151.403881,1,0,0.0,0,0,0
172.18.0.9,1767561141.403881,1767561156.403881,1,0,0.0,0,0,0
172.18.0.9,1767561206.403881,1767561221.403881,1,0,0.0,0,0,0
172.18.0.9,1767561211.403881,1767561226.403881,1,0,0.0,0,0,0
172.18.0.9,1767561216.403881,1767561231.403881,1,0,0.0,0,0,0
172.18.0.9,1767561296.403881,1767561311.403881,1,0,0.0,0,0,0
172.18.0.9,1767561301.403881,1767561316.403881,1,0,0.0,0,0,0
172.18.0.9,1767561306.403881,1767561321.403881,1,0,0.0,0,0,0
172.18.0.9,1767561366.403881,1767561381.403881,1,0,0.0,0,0,0
172.18.0.9,1767561371.403881,1767561386.403881,1,0,0.0,0,0,0
172.18.0.9,1767561376.403881,1767561391.403881,1,0,0.0,0,0,0
172.18.0.9,1767561521.403881,1767561536.403881,1,0,0.0,0,0,0
172.18.0.9,1767561526.403881,1767561541.403881,1,0,0.0,0,0,0
172.18.0.9,1767561531.403881,1767561546.403881,1,0,0.0,0,0,0
172.18.0.9,1767561606.403881,1767561621.403881,1,0,0.0,0,0,0
172.18.0.9,1767561611.403881,1767561626.403881,1,0,0.0,0,0,0
172.18.0.9,1767561616.403881,1767561631.403881,1,0,0.0,0,0,0
172.18.0.9,1767561791.403881,1767561806.403881,1,0,0.0,0,0,0
172.18.0.9,1767561796.403881,1767561811.403881,1,0,0.0,0,0,0
172.18.0.9,1767561801.403881,1767561816.403881,1,0,0.0,0,0,0
172.18.0.9,1767561806.403881,1767561821.403881,1,0,0.0,0,0,0
172.18.0.9,1767561811.403881,1767561826.403881,1,0,0.0,0,0,0
172.18.0.9,1767562186.403881,1767562201.403881,1,0,0.0,0,0,0
172.18.0.9,1767562191.403881,1767562206.403881,1,0,0.0,0,0,0
172.18.0.9,1767562196.403881,1767562211.403881,1,0,0.0,0,0,0
172.18.0.9,1767562201.403881,1767562216.403881,1,0,0.0,0,0,0
172.18.0.9,1767562206.403881,1767562221.403881,1,0,0.0,0,0,0
172.18.0.9,1767562211.403881,1767562226.403881,1,0,0.0,0,0,0
172.18.0.9,1767562226.403881,1767562241.403881,1,0,0.0,0,0,0
172.18.0.9,1767562231.403881,1767562246.403881,1,0,0.0,0,0,0
172.18.0.9,1767562236.403881,1767562251.403881,1,0,0.0,0,0,0
172.18.0.9,1767562476.403881,1767562491.403881,1,0,0.0,0,0,0
172.18.0.9,1767562481.403881,1767562496.403881,1,0,0.0,0,0,0
172.18.0.9,1767562486.403881,1767562501.403881,1,0,0.0,0,0,0
172.18.0.9,1767562616.403881,1767562631.403881,1,0,0.0,0,0,0
172.18.0.9,1767562621.403881,1767562636.403881,1,0,0.0,0,0,0
172.18.0.9,1767562626.403881,1767562641.403881,1,0,0.0,0,0,0
172.18.0.9,1767562681.403881,1767562696.403881,1,0,0.0,0,0,0
172.18.0.9,1767562686.403881,1767562701.403881,1,0,0.0,0,0,0
172.18.0.9,1767562691.403881,1767562706.403881,1,0,0.0,0,0,0
172.18.0.9,1767562696.403881,1767562711.403881,1,0,0.0,0,0,0
172.18.0.9,1767562701.403881,1767562716.403881,1,0,0.0,0,0,0
172.18.0.9,1767562706.403881,1767562721.403881,1,0,0.0,0,0,0
172.18.0.9,1767562716.403881,1767562731.403881,1,0,0.0,0,0,0
172.18.0.9,1767562721.403881,1767562736.403881,1,0,0.0,0,0,0
172.18.0.9,1767562726.403881,1767562741.403881,1,0,0.0,0,0,0
172.18.0.9,1767563061.403881,1767563076.403881,1,0,0.0,0,0,0
172.18.0.9,1767563066.403881,1767563081.403881,1,0,0.0,0,0,0
172.18.0.9,1767563071.403881,1767563086.403881,1,0,0.0,0,0,0
172.18.0.9,1767563076.403881,1767563091.403881,1,0,0.0,0,0,0
172.18.0.9,1767563081.403881,1767563096.403881,1,0,0.0,0,0,0
172.18.0.9,1767563161.403881,1767563176.403881,1,0,0.0,0,0,0
172.18.0.9,1767563166.403881,1767563181.403881,1,0,0.0,0,0,0
172.18.0.9,1767563171.403881,1767563186.403881,1,0,0.0,0,0,0
172.18.0.9,1767563291.403881,1767563306.403881,1,0,0.0,0,0,0
172.18.0.9,1767563296.403881,1767563311.403881,1,0,0.0,0,0,0
172.18.0.9,1767563301.403881,1767563316.403881,1,0,0.0,0,0,0
172.18.0.9,1767563406.403881,1767563421.403881,1,0,0.0,0,0,0
172.18.0.9,1767563411.403881,1767563426.403881,1,0,0.0,0,0,0
172.18.0.9,1767563416.403881,1767563431.403881,1,0,0.0,0,0,0
172.18.0.9,1767563441.403881,1767563456.403881,1,0,0.0,0,0,0
172.18.0.9,1767563446.403881,1767563461.403881,1,0,0.0,0,0,0
172.18.0.9,1767563451.403881,1767563466.403881,1,0,0.0,0,0,0
172.18.0.9,1767563506.403881,1767563521.403881,1,0,0.0,0,0,0
172.18.0.9,1767563511.403881,1767563526.403881,1,0,0.0,0,0,0
172.18.0.9,1767563516.403881,1767563531.403881,1,0,0.0,0,0,0
172.18.0.9,1767563681.403881,1767563696.403881,1,0,0.0,0,0,0
172.18.0.9,1767563686.403881,1767563701.403881,1,0,0.0,0,0,0
172.18.0.9,1767563691.403881,1767563706.403881,1,0,0.0,0,0,0
172.18.0.9,1767563711.403881,1767563726.403881,1,0,0.0,0,0,0
172.18.0.9,1767563716.403881,1767563731.403881,1,0,0.0,0,0,0
172.18.0.9,1767563721.403881,1767563736.403881,1,0,0.0,0,0,0
172.18.0.9,1767563751.403881,1767563766.403881,1,0,0.0,0,0,0
172.18.0.9,1767563756.403881,1767563771.403881,1,0,0.0,0,0,0
172.18.0.9,1767563761.403881,1767563776.403881,1,0,0.0,0,0,0
172.18.0.9,1767563831.403881,1767563846.403881,1,0,0.0,0,0,0
172.18.0.9,1767563836.403881,1767563851.403881,1,0,0.0,0,0,0
172.18.0.9,1767563841.403881,1767563856.403881,1,0,0.0,0,0,0
172.18.0.9,1767563901.403881,1767563916.403881,1,0,0.0,0,0,0
172.18.0.9,1767563906.403881,1767563921.403881,1,0,0.0,0,0,0
172.18.0.9,1767563911.403881,1767563926.403881,1,0,0.0,0,0,0
172.18.0.9,1767564036.403881,1767564051.403881,1,0,0.0,0,0,0
172.18.0.9,1767564041.403881,1767564056.403881,1,0,0.0,0,0,0
172.18.0.9,1767564046.403881,1767564061.403881,1,0,0.0,0,0,0
172.18.0.9,1767564061.403881,1767564076.403881,1,0,0.0,0,0,0
172.18.0.9,1767564066.403881,1767564081.403881,1,0,0.0,0,0,0
172.18.0.9,1767564071.403881,1767564086.403881,1,0,0.0,0,0,0
172.18.0.9,1767564136.403881,1767564151.403881,1,0,0.0,0,0,0
172.18.0.9,1767564141.403881,1767564156.403881,1,0,0.0,0,0,0
172.18.0.9,1767564146.403881,1767564161.403881,1,0,0.0,0,0,0
172.18.0.9,1767564256.403881,1767564271.403881,1,0,0.0,0,0,0
172.18.0.9,1767564261.403881,1767564276.403881,1,0,0.0,0,0,0
172.18.0.9,1767564266.403881,1767564281.403881,1,0,0.0,0,0,0
172.18.0.9,1767564381.403881,1767564396.403881,1,0,0.0,0,0,0
172.18.0.9,1767564386.403881,1767564401.403881,1,0,0.0,0,0,0
172.18.0.9,1767564391.403881,1767564406.403881,1,0,0.0,0,0,0
172.18.0.9,1767564476.403881,1767564491.403881,1,0,0.0,0,0,0
172.18.0.9,1767564481.403881,1767564496.403881,1,0,0.0,0,0,0
172.18.0.9,1767564486.403881,1767564501.403881,1,0,0.0,0,0,0
172.18.0.9,1767564541.403881,1767564556.403881,1,0,0.0,0,0,0
172.18.0.9,1767564546.403881,1767564561.403881,1,0,0.0,0,0,0
172.18.0.9,1767564551.403881,1767564566.403881,1,0,0.0,0,0,0
172.18.0.9,1767564781.403881,1767564796.403881,1,0,0.0,0,0,0
172.18.0.9,1767564786.403881,1767564801.403881,1,0,0.0,0,0,0
172.18.0.9,1767564791.403881,1767564806.403881,1,0,0.0,0,0,0
172.18.0.9,1767564816.403881,1767564831.403881,1,0,0.0,0,0,0
172.18.0.9,1767564821.403881,1767564836.403881,1,0,0.0,0,0,0
172.18.0.9,1767564826.403881,1767564841.403881,1,0,0.0,0,0,0
172.18.0.9,1767564906.403881,1767564921.403881,1,0,0.0,0,0,0
172.18.0.9,1767564911.403881,1767564926.403881,1,0,0.0,0,0,0
172.18.0.9,1767564916.403881,1767564931.403881,1,0,0.0,0,0,0
172.18.0.9,1767564921.403881,1767564936.403881,1,0,0.0,0,0,0
172.18.0.9,1767564981.403881,1767564996.403881,1,0,0.0,0,0,0
172.18.0.9,1767564986.403881,1767565001.403881,1,0,0.0,0,0,0
172.18.0.9,1767564991.403881,1767565006.403881,1,0,0.0,0,0,0
172.18.0.9,1767565081.403881,1767565096.403881,1,0,0.0,0,0,0
172.18.0.9,1767565086.403881,1767565101.403881,1,0,0.0,0,0,0
172.18.0.9,1767565091.403881,1767565106.403881,1,0,0.0,0,0,0
172.18.0.9,1767565136.403881,1767565151.403881,1,0,0.0,0,0,0
172.18.0.9,1767565141.403881,1767565156.403881,1,0,0.0,0,0,0
172.18.0.9,1767565146.403881,1767565161.403881,1,0,0.0,0,0,0
172.18.0.9,1767565161.403881,1767565176.403881,1,0,0.0,0,0,0
172.18.0.9,1767565166.403881,1767565181.403881,1,0,0.0,0,0,0
172.18.0.9,1767565171.403881,1767565186.403881,1,0,0.0,0,0,0
172.18.0.9,1767565226.403881,1767565241.403881,1,0,0.0,0,0,0
172.18.0.9,1767565231.403881,1767565246.403881,1,0,0.0,0,0,0
172.18.0.9,1767565236.403881,1767565251.403881,1,0,0.0,0,0,0
172.18.0.9,1767565261.403881,1767565276.403881,1,0,0.0,0,0,0
172.18.0.9,1767565266.403881,1767565281.403881,1,0,0.0,0,0,0
172.18.0.9,1767565271.403881,1767565286.403881,1,0,0.0,0,0,0
172.18.0.9,1767565301.403881,1767565316.403881,1,0,0.0,0,0,0
172.18.0.9,1767565306.403881,1767565321.403881,1,0,0.0,0,0,0
172.18.0.9,1767565311.403881,1767565326.403881,1,0,0.0,0,0,0
172.18.0.9,1767565456.403881,1767565471.403881,1,0,0.0,0,0,0
172.18.0.9,1767565461.403881,1767565476.403881,1,0,0.0,0,0,0
172.18.0.9,1767565466.403881,1767565481.403881,1,0,0.0,0,0,0
172.18.0.9,1767565811.403881,1767565826.403881,1,0,0.0,0,0,0
172.18.0.9,1767565816.403881,1767565831.403881,1,0,0.0,0,0,0
172.18.0.9,1767565821.403881,1767565836.403881,1,0,0.0,0,0,0
172.18.0.9,1767565836.403881,1767565851.403881,1,0,0.0,0,0,0
172.18.0.9,1767565841.403881,1767565856.403881,1,0,0.0,0,0,0
172.18.0.9,1767565846.403881,1767565861.403881,1,0,0.0,0,0,0
172.18.0.9,1767565956.403881,1767565971.403881,1,0,0.0,0,0,0
172.18.0.9,1767565961.403881,1767565976.403881,1,0,0.0,0,0,0
172.18.0.9,1767565966.403881,1767565981.403881,1,0,0.0,0,0,0
172.18.0.9,1767566251.403881,1767566266.403881,1,0,0.0,0,0,0
172.18.0.9,1767566256.403881,1767566271.403881,1,0,0.0,0,0,0
172.18.0.9,1767566261.403881,1767566276.403881,1,0,0.0,0,0,0
172.18.0.9,1767566331.403881,1767566346.403881,1,0,0.0,0,0,0
172.18.0.9,1767566336.403881,1767566351.403881,1,0,0.0,0,0,0
172.18.0.9,1767566341.403881,1767566356.403881,1,0,0.0,0,0,0
172.18.0.9,1767566426.403881,1767566441.403881,1,0,0.0,0,0,0
172.18.0.9,1767566431.403881,1767566446.403881,1,0,0.0,0,0,0
172.18.0.9,1767566436.403881,1767566451.403881,1,0,0.0,0,0,0
172.18.0.9,1767566566.403881,1767566581.403881,1,0,0.0,0,0,0
172.18.0.9,1767566571.403881,1767566586.403881,1,0,0.0,0,0,0
172.18.0.9,1767566576.403881,1767566591.403881,1,0,0.0,0,0,0
172.18.0.9,1767566636.403881,1767566651.403881,1,0,0.0,0,0,0
172.18.0.9,1767566641.403881,1767566656.403881,1,0,0.0,0,0,0
172.18.0.9,1767566646.403881,1767566661.403881,1,0,0.0,0,0,0
172.18.0.9,1767566806.403881,1767566821.403881,1,0,0.0,0,0,0
172.18.0.9,1767566811.403881,1767566826.403881,1,0,0.0,0,0,0
172.18.0.9,1767566816.403881,1767566831.403881,1,0,0.0,0,0,0
172.18.0.9,1767566826.403881,1767566841.403881,1,0,0.0,0,0,0
172.18.0.9,1767566831.403881,1767566846.403881,1,0,0.0,0,0,0
172.18.0.9,1767566836.403881,1767566851.403881,1,0,0.0,0,0,0
172.18.0.9,1767566921.403881,1767566936.403881,1,0,0.0,0,0,0
172.18.0.9,1767566926.403881,1767566941.403881,1,0,0.0,0,0,0
172.18.0.9,1767566931.403881,1767566946.403881,1,0,0.0,0,0,0
172.18.0.9,1767566936.403881,1767566951.403881,1,0,0.0,0,0,0
172.18.0.9,1767567076.403881,1767567091.403881,1,0,0.0,0,0,0
172.18.0.9,1767567081.403881,1767567096.403881,1,0,0.0,0,0,0
172.18.0.9,1767567086.403881,1767567101.403881,1,0,0.0,0,0,0
172.18.0.9,1767567091.403881,1767567106.403881,1,0,0.0,0,0,0
172.18.0.9,1767567096.403881,1767567111.403881,1,0,0.0,0,0,0
172.18.0.9,1767567161.403881,1767567176.403881,1,0,0.0,0,0,0
172.18.0.9,1767567166.403881,1767567181.403881,1,0,0.0,0,0,0
172.18.0.9,1767567171.403881,1767567186.403881,1,0,0.0,0,0,0
172.18.0.9,1767567331.403881,1767567346.403881,1,0,0.0,0,0,0
172.18.0.9,1767567336.403881,1767567351.403881,1,0,0.0,0,0,0
172.18.0.9,1767567341.403881,1767567356.403881,1,0,0.0,0,0,0
172.18.0.9,1767567371.403881,1767567386.403881,1,0,0.0,0,0,0
172.18.0.9,1767567376.403881,1767567391.403881,1,0,0.0,0,0,0
172.18.0.9,1767567381.403881,1767567396.403881,1,0,0.0,0,0,0
172.18.0.9,1767567496.403881,1767567511.403881,1,0,0.0,0,0,0
172.18.0.9,1767567501.403881,1767567516.403881,1,0,0.0,0,0,0
172.18.0.9,1767567506.403881,1767567521.403881,1,0,0.0,0,0,0
172.18.0.9,1767567636.403881,1767567651.403881,1,0,0.0,0,0,0
172.18.0.9,1767567641.403881,1767567656.403881,1,0,0.0,0,0,0
172.18.0.9,1767567646.403881,1767567661.403881,1,0,0.0,0,0,0
172.18.0.9,1767567666.403881,1767567681.403881,1,0,0.0,0,0,0
172.18.0.9,1767567671.403881,1767567686.403881,1,0,0.0,0,0,0
172.18.0.9,1767567676.403881,1767567691.403881,1,0,0.0,0,0,0
172.18.0.9,1767567846.403881,1767567861.403881,1,0,0.0,0,0,0
172.18.0.9,1767567851.403881,1767567866.403881,1,0,0.0,0,0,0
172.18.0.9,1767567856.403881,1767567871.403881,1,0,0.0,0,0,0
172.18.0.9,1767567936.403881,1767567951.403881,1,0,0.0,0,0,0
172.18.0.9,1767567941.403881,1767567956.403881,1,0,0.0,0,0,0
172.18.0.9,1767567946.403881,1767567961.403881,1,0,0.0,0,0,0
172.18.0.9,1767567976.403881,1767567991.403881,1,0,0.0,0,0,0
172.18.0.9,1767567981.403881,1767567996.403881,1,0,0.0,0,0,0
172.18.0.9,1767567986.403881,1767568001.403881,1,0,0.0,0,0,0
172.18.0.9,1767567991.403881,1767568006.403881,1,0,0.0,0,0,0
172.18.0.9,1767568001.403881,1767568016.403881,1,0,0.0,0,0,0
172.18.0.9,1767568006.403881,1767568021.403881,1,0,0.0,0,0,0
172.18.0.9,1767568011.403881,1767568026.403881,1,0,0.0,0,0,0
172.18.0.9,1767568076.403881,1767568091.403881,1,0,0.0,0,0,0
172.18.0.9,1767568081.403881,1767568096.403881,1,0,0.0,0,0,0
172.18.0.9,1767568086.403881,1767568101.403881,1,0,0.0,0,0,0
172.18.0.9,1767568616.403881,1767568631.403881,1,0,0.0,0,0,0
172.18.0.9,1767568621.403881,1767568636.403881,1,0,0.0,0,0,0
172.18.0.9,1767568626.403881,1767568641.403881,1,0,0.0,0,0,0
172.18.0.9,1767568811.403881,1767568826.403881,1,0,0.0,0,0,0
172.18.0.9,1767568816.403881,1767568831.403881,1,0,0.0,0,0,0
172.18.0.9,1767568821.403881,1767568836.403881,1,0,0.0,0,0,0
172.18.0.9,1767569001.403881,1767569016.403881,1,0,0.0,0,0,0
172.18.0.9,1767569006.403881,1767569021.403881,1,0,0.0,0,0,0
172.18.0.9,1767569011.403881,1767569026.403881,1,0,0.0,0,0,0
172.18.0.9,1767569116.403881,1767569131.403881,1,0,0.0,0,0,0
172.18.0.9,1767569121.403881,1767569136.403881,1,0,0.0,0,0,0
172.18.0.9,1767569126.403881,1767569141.403881,1,0,0.0,0,0,0
172.18.0.9,1767569131.403881,1767569146.403881,1,0,0.0,0,0,0
172.18.0.9,1767569156.403881,1767569171.403881,1,0,0.0,0,0,0
172.18.0.9,1767569161.403881,1767569176.403881,1,0,0.0,0,0,0
172.18.0.9,1767569166.403881,1767569181.403881,1,0,0.0,0,0,0
172.18.0.9,1767569231.403881,1767569246.403881,1,0,0.0,0,0,0
172.18.0.9,1767569236.403881,1767569251.403881,1,0,0.0,0,0,0
172.18.0.9,1767569241.403881,1767569256.403881,1,0,0.0,0,0,0
172.18.0.9,1767569256.403881,1767569271.403881,1,0,0.0,0,0,0
172.18.0.9,1767569261.403881,1767569276.403881,1,0,0.0,0,0,0
172.18.0.9,1767569266.403881,1767569281.403881,1,0,0.0,0,0,0
172.18.0.9,1767569356.403881,1767569371.403881,1,0,0.0,0,0,0
172.18.0.9,1767569361.403881,1767569376.403881,1,0,0.0,0,0,0
172.18.0.9,1767569366.403881,1767569381.403881,1,0,0.0,0,0,0
172.18.0.9,1767569816.403881,1767569831.403881,1,0,0.0,0,0,0
172.18.0.9,1767569821.403881,1767569836.403881,1,0,0.0,0,0,0
172.18.0.9,1767569826.403881,1767569841.403881,1,0,0.0,0,0,0
172.18.0.9,1767569856.403881,1767569871.403881,1,0,0.0,0,0,0
172.18.0.9,1767569861.403881,1767569876.403881,1,0,0.0,0,0,0
172.18.0.9,1767569866.403881,1767569881.403881,1,0,0.0,0,0,0
172.18.0.9,1767569941.403881,1767569956.403881,1,0,0.0,0,0,0
172.18.0.9,1767569946.403881,1767569961.403881,1,0,0.0,0,0,0
172.18.0.9,1767569951.403881,1767569966.403881,1,0,0.0,0,0,0
172.18.0.9,1767570251.403881,1767570266.403881,1,0,0.0,0,0,0
172.18.0.9,1767570256.403881,1767570271.403881,1,0,0.0,0,0,0
172.18.0.9,1767570261.403881,1767570276.403881,1,0,0.0,0,0,0
